,framework,execution_id,frame_id,estimated_missing_items,white_percentage,white_relative_percentage
22664,rn,20220804-162917,200,0,0.0,0.0
22665,rn,20220804-162917,201,0,0.0,0.0
22666,rn,20220804-162917,202,0,0.0,0.0
22667,rn,20220804-162917,203,0,0.0,0.0
22668,rn,20220804-162917,204,0,0.0,0.0
22669,rn,20220804-162917,205,0,0.0,0.0
22670,rn,20220804-162917,206,0,0.0,0.0
22671,rn,20220804-162917,207,0,0.0,0.0
22672,rn,20220804-162917,208,0,0.0,0.0
22673,rn,20220804-162917,209,0,0.0,0.0
22674,rn,20220804-162917,210,0,0.0,0.0
22675,rn,20220804-162917,211,0,0.0,0.0
22676,rn,20220804-162917,212,0,0.0,0.0
22677,rn,20220804-162917,213,0,0.0,0.0
22678,rn,20220804-162917,214,0,0.0,0.0
22679,rn,20220804-162917,215,0,0.0,0.0
22680,rn,20220804-162917,216,0,0.0,0.0
22681,rn,20220804-162917,217,0,0.0,0.0
22682,rn,20220804-162917,218,0,0.0,0.0
22683,rn,20220804-162917,219,0,0.0,0.0
22684,rn,20220804-162917,220,0,0.0,0.0
22685,rn,20220804-162917,221,0,0.0,0.0
22686,rn,20220804-162917,222,0,0.0,0.0
22687,rn,20220804-162917,223,0,0.0,0.0
22688,rn,20220804-162917,224,0,0.0,0.0
22689,rn,20220804-162917,225,0,0.0,0.0
22690,rn,20220804-162917,226,1,4.3375985939643344,4.99
22691,rn,20220804-162917,227,2,13.194444444444445,15.17
22692,rn,20220804-162917,228,2,21.52777777777778,24.75
22693,rn,20220804-162917,229,3,30.381944444444443,34.93
22694,rn,20220804-162917,230,4,39.23611111111111,45.11
22695,rn,20220804-162917,231,0,0.0,0.0
22696,rn,20220804-162917,232,0,0.0,0.0
22697,rn,20220804-162917,233,0,0.0,0.0
22698,rn,20220804-162917,234,0,0.0,0.0
22699,rn,20220804-162917,235,0,0.0,0.0
22700,rn,20220804-162917,236,0,0.0,0.0
22701,rn,20220804-162917,237,0,0.0,0.0
22702,rn,20220804-162917,238,0,0.0,0.0
22703,rn,20220804-162917,239,1,4.394933127572016,5.05
22704,rn,20220804-162917,240,2,13.020833333333334,14.97
22705,rn,20220804-162917,241,2,20.833333333333336,23.95
22706,rn,20220804-162917,242,3,28.819444444444443,33.13
22707,rn,20220804-162917,243,4,36.63194444444444,42.12
22708,rn,20220804-162917,244,5,43.71784979423868,50.26
22709,rn,20220804-162917,245,5,51.009516460905346,58.65
22710,rn,20220804-162917,246,6,58.1275720164609,66.83
22711,rn,20220804-162917,247,7,64.55011145404664,74.21
22712,rn,20220804-162917,248,7,71.14840534979425,81.8
22713,rn,20220804-162917,249,8,77.57201646090535,89.18
22714,rn,20220804-162917,250,8,83.64840534979425,96.17
22715,rn,20220804-162917,251,9,86.77340534979425,99.76
22716,rn,20220804-162917,252,9,86.77340534979425,99.76
22717,rn,20220804-162917,253,9,86.77340534979425,99.76
22718,rn,20220804-162917,254,9,86.77340534979425,99.76
22719,rn,20220804-162917,255,9,86.77340534979425,99.76
22720,rn,20220804-162917,256,9,86.77340534979425,99.76
22721,rn,20220804-162917,257,9,86.77340534979425,99.76
22722,rn,20220804-162917,258,9,86.77340534979425,99.76
22723,rn,20220804-162917,259,9,86.77126200274348,99.76
22724,rn,20220804-162917,260,9,86.77340534979425,99.76
22725,rn,20220804-162917,261,9,86.77126200274348,99.76
22726,rn,20220804-162917,262,9,86.77340534979425,99.76
22727,rn,20220804-162917,263,9,86.77126200274348,99.76
22728,rn,20220804-162917,264,9,86.77340534979425,99.76
22729,rn,20220804-162917,265,9,86.77340534979425,99.76
22730,rn,20220804-162917,266,9,86.77340534979425,99.76
22731,rn,20220804-162917,267,5,48.92403978052126,56.25
22732,rn,20220804-162917,268,5,51.7039609053498,59.44
22733,rn,20220804-162917,269,6,54.65320644718793,62.83
22734,rn,20220804-162917,270,6,57.259516460905346,65.83
22735,rn,20220804-162917,271,6,59.6900720164609,68.63
22736,rn,20220804-162917,272,6,62.11848422496571,71.42
22737,rn,20220804-162917,273,7,64.55118312757202,74.21
22738,rn,20220804-162917,274,7,66.80812757201646,76.81
22739,rn,20220804-162917,275,7,68.88931755829904,79.2
22740,rn,20220804-162917,276,7,70.97479423868313,81.6
22741,rn,20220804-162917,277,7,72.88451646090535,83.79
22742,rn,20220804-162917,278,7,74.61848422496571,85.79
22743,rn,20220804-162917,279,8,76.52820644718793,87.98
22744,rn,20220804-162917,280,8,78.2664609053498,89.98
22745,rn,20220804-162917,281,8,79.8289609053498,91.78
22746,rn,20220804-162917,282,8,81.38931755829904,93.57
22747,rn,20220804-162917,283,8,82.9539609053498,95.37
22748,rn,20220804-162917,284,8,84.34284979423869,96.97
22749,rn,20220804-162917,285,8,84.34284979423869,96.97
22750,rn,20220804-162917,286,8,84.34284979423869,96.97
22751,rn,20220804-162917,287,9,86.77340534979425,99.76
22752,rn,20220804-162917,288,9,86.77340534979425,99.76
22753,rn,20220804-162917,289,9,86.77340534979425,99.76
22754,rn,20220804-162917,290,9,86.77340534979425,99.76
22755,rn,20220804-162917,291,9,86.77126200274348,99.76
22756,rn,20220804-162917,292,9,86.77340534979425,99.76
22757,rn,20220804-162917,293,9,86.77340534979425,99.76
22758,rn,20220804-162917,294,5,48.40320644718793,55.65
22759,rn,20220804-162917,295,6,57.259516460905346,65.83
22760,rn,20220804-162917,296,7,66.63451646090535,76.61
22761,rn,20220804-162917,297,7,74.4448731138546,85.59
22762,rn,20220804-162917,298,8,83.29903978052127,95.77
22763,rn,20220804-162917,299,9,86.77340534979425,99.76
22764,rn,20220804-162917,300,9,86.77340534979425,99.76
22765,rn,20220804-162917,301,9,86.77126200274348,99.76
22766,rn,20220804-162917,302,9,86.77340534979425,99.76
22767,rn,20220804-162917,303,9,86.77340534979425,99.76
22768,rn,20220804-162917,304,9,86.77126200274348,99.76
22769,rn,20220804-162917,305,9,86.77340534979425,99.76
22770,rn,20220804-162917,306,9,86.77340534979425,99.76
22771,rn,20220804-162917,307,9,86.77126200274348,99.76
22772,rn,20220804-162917,308,9,86.77126200274348,99.76
22773,rn,20220804-162917,309,9,86.77340534979425,99.76
22774,rn,20220804-162917,310,9,86.77340534979425,99.76
22775,rn,20220804-162917,311,9,86.77340534979425,99.76
22776,rn,20220804-162917,312,9,86.77126200274348,99.76
22777,rn,20220804-162917,313,9,86.77126200274348,99.76
22778,rn,20220804-162917,314,9,86.77340534979425,99.76
22779,rn,20220804-162917,315,9,86.77340534979425,99.76
22780,rn,20220804-162917,316,9,86.77340534979425,99.76
22781,rn,20220804-162917,317,9,86.77340534979425,99.76
22782,rn,20220804-162917,318,9,86.77340534979425,99.76
22783,rn,20220804-162917,319,9,86.77340534979425,99.76
22784,rn,20220804-162917,320,9,86.77340534979425,99.76
22785,rn,20220804-162917,321,9,86.77340534979425,99.76
22786,rn,20220804-162917,322,9,86.77126200274348,99.76
22787,rn,20220804-162917,323,9,86.77340534979425,99.76
22788,rn,20220804-162917,324,9,86.77340534979425,99.76
22789,rn,20220804-162917,325,9,86.77340534979425,99.76
22790,rn,20220804-162917,326,9,86.77126200274348,99.76
22791,rn,20220804-162917,327,9,86.77340534979425,99.76
22792,rn,20220804-162917,328,9,86.77340534979425,99.76
22793,rn,20220804-162917,329,5,51.009516460905346,58.65
22794,rn,20220804-162917,330,6,55.17618312757202,63.44
22795,rn,20220804-162917,331,6,58.99348422496571,67.82
22796,rn,20220804-162917,332,6,62.8150720164609,72.22
22797,rn,20220804-162917,333,7,66.46090534979425,76.41
22798,rn,20220804-162917,334,7,69.7573731138546,80.2
22799,rn,20220804-162917,335,7,73.05812757201646,83.99
22800,rn,20220804-162917,336,8,76.35673868312757,87.79
22801,rn,20220804-162917,337,8,79.48173868312757,91.38
22802,rn,20220804-162917,338,0,0.0,0.0
22803,rn,20220804-162917,339,0,0.0,0.0
22804,rn,20220804-162917,340,0,0.0,0.0
22805,rn,20220804-162917,341,0,0.0,0.0
22806,rn,20220804-162917,342,0,0.0,0.0
22807,rn,20220804-162917,343,0,0.0,0.0
22808,rn,20220804-162917,344,0,0.0,0.0
22809,rn,20220804-162917,345,0,0.0,0.0
22810,rn,20220804-162917,346,0,0.0,0.0
22811,rn,20220804-162917,347,0,0.0,0.0
22812,rn,20220804-162917,348,0,0.0,0.0
22813,rn,20220804-162917,349,0,0.0,0.0
22814,rn,20220804-162917,350,0,0.0,0.0
22815,rn,20220804-162917,351,0,0.0,0.0
22816,rn,20220804-162917,352,0,0.0,0.0
22817,rn,20220804-162917,353,0,0.0,0.0
22818,rn,20220804-162917,354,0,0.0,0.0
22819,rn,20220804-162917,355,0,0.0,0.0
22820,rn,20220804-162917,356,0,0.0,0.0
22821,rn,20220804-162917,357,0,0.0,0.0
22822,rn,20220804-162917,358,0,0.0,0.0
22823,rn,20220804-162917,359,0,0.0,0.0
22824,rn,20220804-162917,360,0,0.0,0.0
22825,rn,20220804-162917,361,0,0.0,0.0
22826,rn,20220804-162917,362,0,0.0,0.0
22827,rn,20220804-162917,363,0,0.0,0.0
22828,rn,20220804-162917,364,0,0.0,0.0
22829,rn,20220804-162917,365,0,0.0,0.0
22830,rn,20220804-162917,366,0,0.0,0.0
22831,rn,20220804-162917,367,0,0.0,0.0
22832,rn,20220804-162917,368,0,0.0,0.0
22833,rn,20220804-162917,369,0,0.0,0.0
22834,rn,20220804-162917,370,0,0.0,0.0
22835,rn,20220804-162917,371,0,0.0,0.0
22836,rn,20220804-162917,372,0,0.0,0.0
22837,rn,20220804-162917,373,0,0.0,0.0
22838,rn,20220804-162917,374,0,0.0,0.0
22839,rn,20220804-162917,375,0,0.0,0.0
22840,rn,20220804-162917,376,0,0.0,0.0
22841,rn,20220804-162917,377,0,0.0,0.0
22842,rn,20220804-162917,378,0,0.0,0.0
22843,rn,20220804-162917,379,0,0.0,0.0
22844,rn,20220804-162917,380,1,1.5625,1.8
22845,rn,20220804-162917,381,0,0.0,0.0
22846,rn,20220804-162917,382,0,0.0,0.0
22847,rn,20220804-162917,383,0,0.0,0.0
22848,rn,20220804-162917,384,0,0.0,0.0
22849,rn,20220804-162917,385,0,0.0,0.0
22850,rn,20220804-162917,386,0,0.0,0.0
22851,rn,20220804-162917,387,0,0.0,0.0
22852,rn,20220804-162917,388,0,0.0,0.0
22853,rn,20220804-162917,389,0,0.0,0.0
22854,rn,20220804-162917,390,0,0.0,0.0
22855,rn,20220804-162917,391,0,0.0,0.0
22856,rn,20220804-162917,392,0,0.0,0.0
22857,rn,20220804-162917,393,0,0.0,0.0
22858,rn,20220804-162917,394,0,0.0,0.0
22859,rn,20220804-162917,395,0,0.0,0.0
22860,rn,20220804-162917,396,0,0.0,0.0
22861,rn,20220804-162917,397,0,0.0,0.0
22862,rn,20220804-162917,398,0,0.0,0.0
22863,rn,20220804-162917,399,0,0.0,0.0
22864,rn,20220804-162917,400,0,0.0,0.0
22865,rn,20220804-162917,401,0,0.0,0.0
22866,rn,20220804-162917,402,0,0.0,0.0
22867,rn,20220804-162917,403,0,0.0,0.0
22868,rn,20220804-162917,404,0,0.0,0.0
22869,rn,20220804-162917,405,0,0.0,0.0
22870,rn,20220804-162917,406,0,0.0,0.0
22871,rn,20220804-162917,407,0,0.0,0.0
22872,rn,20220804-162917,408,0,0.0,0.0
22873,rn,20220804-162917,409,0,0.0,0.0
22874,rn,20220804-162917,410,0,0.0,0.0
22875,rn,20220804-162917,411,0,0.0,0.0
22876,rn,20220804-162917,412,0,0.0,0.0
22877,rn,20220804-162917,413,0,0.0,0.0
22878,rn,20220804-162917,414,0,0.0,0.0
22879,rn,20220804-162917,415,0,0.0,0.0
22880,rn,20220804-162917,416,0,0.0,0.0
22881,rn,20220804-162917,417,0,0.0,0.0
22882,rn,20220804-162917,418,0,0.0,0.0
22883,rn,20220804-162917,419,0,0.0,0.0
22884,rn,20220804-162917,420,0,0.0,0.0
22885,rn,20220804-162917,421,0,0.0,0.0
22886,rn,20220804-162917,422,0,0.0,0.0
22887,rn,20220804-162917,423,0,0.0,0.0
22888,rn,20220804-162917,424,0,0.0,0.0
22889,rn,20220804-162917,425,0,0.0,0.0
22890,rn,20220804-162917,426,0,0.0,0.0
22891,rn,20220804-162917,427,0,0.0,0.0
22892,rn,20220804-162917,428,0,0.0,0.0
22893,rn,20220804-162917,429,0,0.0,0.0
22894,rn,20220804-162917,430,0,0.0,0.0
22895,rn,20220804-162917,431,0,0.0,0.0
22896,rn,20220804-162917,432,0,0.0,0.0
22897,rn,20220804-162917,433,0,0.0,0.0
22898,rn,20220804-162917,434,0,0.0,0.0
22899,rn,20220804-162917,435,0,0.0,0.0
22900,rn,20220804-162917,436,0,0.0,0.0
22901,rn,20220804-162917,437,0,0.0,0.0
22902,rn,20220804-162917,438,0,0.0,0.0
22903,rn,20220804-162917,439,0,0.0,0.0
22904,rn,20220804-162917,440,0,0.0,0.0
22905,rn,20220804-162917,441,0,0.0,0.0
22906,rn,20220804-162917,442,0,0.0,0.0
22907,rn,20220804-162917,443,0,0.0,0.0
22908,rn,20220804-162917,444,0,0.0,0.0
22909,rn,20220804-162917,445,0,0.0,0.0
22910,rn,20220804-162917,446,0,0.0,0.0
22911,rn,20220804-162917,447,0,0.0,0.0
22912,rn,20220804-162917,448,0,0.0,0.0
22913,rn,20220804-162917,449,0,0.0,0.0
22914,rn,20220804-162917,450,0,0.0,0.0
22915,rn,20220804-162917,451,0,0.0,0.0
22916,rn,20220804-162917,452,0,0.0,0.0
22917,rn,20220804-162917,453,0,0.0,0.0
22918,rn,20220804-162917,454,0,0.0,0.0
22919,rn,20220804-162934,0,0,0.0,0.0
22920,rn,20220804-162934,1,0,0.0,0.0
22921,rn,20220804-162934,2,0,0.0,0.0
22922,rn,20220804-162934,3,0,0.0,0.0
22923,rn,20220804-162934,4,0,0.0,0.0
22924,rn,20220804-162934,5,0,0.0,0.0
22925,rn,20220804-162934,6,0,0.0,0.0
22926,rn,20220804-162934,7,0,0.0,0.0
22927,rn,20220804-162934,8,0,0.0,0.0
22928,rn,20220804-162934,9,0,0.0,0.0
22929,rn,20220804-162934,10,0,0.0,0.0
22930,rn,20220804-162934,11,0,0.0,0.0
22931,rn,20220804-162934,12,0,0.0,0.0
22932,rn,20220804-162934,13,0,0.0,0.0
22933,rn,20220804-162934,14,0,0.0,0.0
22934,rn,20220804-162934,15,0,0.0,0.0
22935,rn,20220804-162934,16,0,0.0,0.0
22936,rn,20220804-162934,17,0,0.0,0.0
22937,rn,20220804-162934,18,0,0.0,0.0
22938,rn,20220804-162934,19,0,0.0,0.0
22939,rn,20220804-162934,20,0,0.0,0.0
22940,rn,20220804-162934,21,0,0.0,0.0
22941,rn,20220804-162934,22,0,0.0,0.0
22942,rn,20220804-162934,23,0,0.0,0.0
22943,rn,20220804-162934,24,0,0.0,0.0
22944,rn,20220804-162934,25,0,0.0,0.0
22945,rn,20220804-162934,26,0,0.0,0.0
22946,rn,20220804-162934,27,0,0.0,0.0
22947,rn,20220804-162934,28,0,0.0,0.0
22948,rn,20220804-162934,29,0,0.0,0.0
22949,rn,20220804-162934,30,0,0.0,0.0
22950,rn,20220804-162934,31,0,0.0,0.0
22951,rn,20220804-162934,32,0,0.0,0.0
22952,rn,20220804-162934,33,0,0.0,0.0
22953,rn,20220804-162934,34,0,0.0,0.0
22954,rn,20220804-162934,35,0,0.0,0.0
22955,rn,20220804-162934,36,0,0.0,0.0
22956,rn,20220804-162934,37,0,0.0,0.0
22957,rn,20220804-162934,38,0,0.0,0.0
22958,rn,20220804-162934,39,0,0.0,0.0
22959,rn,20220804-162934,40,0,0.0,0.0
22960,rn,20220804-162934,41,0,0.0,0.0
22961,rn,20220804-162934,42,0,0.0,0.0
22962,rn,20220804-162934,43,0,0.0,0.0
22963,rn,20220804-162934,44,0,0.0,0.0
22964,rn,20220804-162934,45,0,0.0,0.0
22965,rn,20220804-162934,46,0,0.0,0.0
22966,rn,20220804-162934,47,0,0.0,0.0
22967,rn,20220804-162934,48,0,0.0,0.0
22968,rn,20220804-162934,49,0,0.0,0.0
22969,rn,20220804-162934,50,0,0.0,0.0
22970,rn,20220804-162934,51,0,0.0,0.0
22971,rn,20220804-162934,52,0,0.0,0.0
22972,rn,20220804-162934,53,0,0.0,0.0
22973,rn,20220804-162934,54,0,0.0,0.0
22974,rn,20220804-162934,55,0,0.0,0.0
22975,rn,20220804-162934,56,0,0.0,0.0
22976,rn,20220804-162934,57,0,0.0,0.0
22977,rn,20220804-162934,58,0,0.0,0.0
22978,rn,20220804-162934,59,0,0.0,0.0
22979,rn,20220804-162934,60,0,0.0,0.0
22980,rn,20220804-162934,61,0,0.0,0.0
22981,rn,20220804-162934,62,0,0.0,0.0
22982,rn,20220804-162934,63,0,0.0,0.0
22983,rn,20220804-162934,64,0,0.0,0.0
22984,rn,20220804-162934,65,0,0.0,0.0
22985,rn,20220804-162934,66,0,0.0,0.0
22986,rn,20220804-162934,67,0,0.0,0.0
22987,rn,20220804-162934,68,0,0.0,0.0
22988,rn,20220804-162934,69,0,0.0,0.0
22989,rn,20220804-162934,70,0,0.0,0.0
22990,rn,20220804-162934,71,0,0.0,0.0
22991,rn,20220804-162934,72,0,0.0,0.0
22992,rn,20220804-162934,73,0,0.0,0.0
22993,rn,20220804-162934,74,0,0.0,0.0
22994,rn,20220804-162934,75,0,0.0,0.0
22995,rn,20220804-162934,76,0,0.0,0.0
22996,rn,20220804-162934,77,0,0.0,0.0
22997,rn,20220804-162934,78,0,0.0,0.0
22998,rn,20220804-162934,79,0,0.0,0.0
22999,rn,20220804-162934,80,0,0.0,0.0
23000,rn,20220804-162934,81,0,0.0,0.0
23001,rn,20220804-162934,82,0,0.0,0.0
23002,rn,20220804-162934,83,0,0.0,0.0
23003,rn,20220804-162934,84,0,0.0,0.0
23004,rn,20220804-162934,85,0,0.0,0.0
23005,rn,20220804-162934,86,0,0.0,0.0
23006,rn,20220804-162934,87,0,0.0,0.0
23007,rn,20220804-162934,88,0,0.0,0.0
23008,rn,20220804-162934,89,0,0.0,0.0
23009,rn,20220804-162934,90,0,0.0,0.0
23010,rn,20220804-162934,91,0,0.0,0.0
23011,rn,20220804-162934,92,0,0.0,0.0
23012,rn,20220804-162934,93,0,0.0,0.0
23013,rn,20220804-162934,94,0,0.0,0.0
23014,rn,20220804-162934,95,0,0.0,0.0
23015,rn,20220804-162934,96,0,0.0,0.0
23016,rn,20220804-162934,97,0,0.0,0.0
23017,rn,20220804-162934,98,0,0.0,0.0
23018,rn,20220804-162934,99,0,0.0,0.0
23019,rn,20220804-162934,100,0,0.0,0.0
23020,rn,20220804-162934,101,0,0.0,0.0
23021,rn,20220804-162934,102,0,0.0,0.0
23022,rn,20220804-162934,103,0,0.0,0.0
23023,rn,20220804-162934,104,0,0.0,0.0
23024,rn,20220804-162934,105,0,0.0,0.0
23025,rn,20220804-162934,106,0,0.0,0.0
23026,rn,20220804-162934,107,0,0.0,0.0
23027,rn,20220804-162934,108,0,0.0,0.0
23028,rn,20220804-162934,109,0,0.0,0.0
23029,rn,20220804-162934,110,0,0.0,0.0
23030,rn,20220804-162934,111,0,0.0,0.0
23031,rn,20220804-162934,112,0,0.0,0.0
23032,rn,20220804-162934,113,0,0.0,0.0
23033,rn,20220804-162934,114,0,0.0,0.0
23034,rn,20220804-162934,115,0,0.0,0.0
23035,rn,20220804-162934,116,0,0.0,0.0
23036,rn,20220804-162934,117,0,0.0,0.0
23037,rn,20220804-162934,118,0,0.0,0.0
23038,rn,20220804-162934,119,0,0.0,0.0
23039,rn,20220804-162934,120,0,0.0,0.0
23040,rn,20220804-162934,121,0,0.0,0.0
23041,rn,20220804-162934,122,0,0.0,0.0
23042,rn,20220804-162934,123,0,0.0,0.0
23043,rn,20220804-162934,124,0,0.0,0.0
23044,rn,20220804-162934,125,0,0.0,0.0
23045,rn,20220804-162934,126,0,0.0,0.0
23046,rn,20220804-162934,127,0,0.0,0.0
23047,rn,20220804-162934,128,0,0.0,0.0
23048,rn,20220804-162934,129,0,0.0,0.0
23049,rn,20220804-162934,130,0,0.0,0.0
23050,rn,20220804-162934,131,0,0.0,0.0
23051,rn,20220804-162934,132,0,0.0,0.0
23052,rn,20220804-162934,133,0,0.0,0.0
23053,rn,20220804-162934,134,0,0.0,0.0
23054,rn,20220804-162934,135,0,0.0,0.0
23055,rn,20220804-162934,136,0,0.0,0.0
23056,rn,20220804-162934,137,0,0.0,0.0
23057,rn,20220804-162934,138,0,0.0,0.0
23058,rn,20220804-162934,139,0,0.0,0.0
23059,rn,20220804-162934,140,0,0.0,0.0
23060,rn,20220804-162934,141,0,0.0,0.0
23061,rn,20220804-162934,142,0,0.0,0.0
23062,rn,20220804-162934,143,0,0.0,0.0
23063,rn,20220804-162934,144,0,0.0,0.0
23064,rn,20220804-162934,145,0,0.0,0.0
23065,rn,20220804-162934,146,0,0.0,0.0
23066,rn,20220804-162934,147,0,0.0,0.0
23067,rn,20220804-162934,148,0,0.0,0.0
23068,rn,20220804-162934,149,0,0.0,0.0
23069,rn,20220804-162934,150,0,0.0,0.0
23070,rn,20220804-162934,151,0,0.0,0.0
23071,rn,20220804-162934,152,0,0.0,0.0
23072,rn,20220804-162934,153,0,0.0,0.0
23073,rn,20220804-162934,154,0,0.0,0.0
23074,rn,20220804-162934,155,0,0.0,0.0
23075,rn,20220804-162934,156,0,0.0,0.0
23076,rn,20220804-162934,157,0,0.0,0.0
23077,rn,20220804-162934,158,0,0.0,0.0
23078,rn,20220804-162934,159,0,0.0,0.0
23079,rn,20220804-162934,160,0,0.0,0.0
23080,rn,20220804-162934,161,0,0.0,0.0
23081,rn,20220804-162934,162,0,0.0,0.0
23082,rn,20220804-162934,163,0,0.0,0.0
23083,rn,20220804-162934,164,0,0.0,0.0
23084,rn,20220804-162934,165,0,0.0,0.0
23085,rn,20220804-162934,166,0,0.0,0.0
23086,rn,20220804-162934,167,0,0.0,0.0
23087,rn,20220804-162934,168,0,0.0,0.0
23088,rn,20220804-162934,169,0,0.0,0.0
23089,rn,20220804-162934,170,0,0.0,0.0
23090,rn,20220804-162934,171,0,0.0,0.0
23091,rn,20220804-162934,172,0,0.0,0.0
23092,rn,20220804-162934,173,0,0.0,0.0
23093,rn,20220804-162934,174,0,0.0,0.0
23094,rn,20220804-162934,175,0,0.0,0.0
23095,rn,20220804-162934,176,0,0.0,0.0
23096,rn,20220804-162934,177,0,0.0,0.0
23097,rn,20220804-162934,178,0,0.0,0.0
23098,rn,20220804-162934,179,0,0.0,0.0
23099,rn,20220804-162934,180,0,0.0,0.0
23100,rn,20220804-162934,181,0,0.0,0.0
23101,rn,20220804-162934,182,0,0.0,0.0
23102,rn,20220804-162934,183,0,0.0,0.0
23103,rn,20220804-162934,184,0,0.0,0.0
23104,rn,20220804-162934,185,0,0.0,0.0
23105,rn,20220804-162934,186,0,0.0,0.0
23106,rn,20220804-162934,187,0,0.0,0.0
23107,rn,20220804-162934,188,0,0.0,0.0
23108,rn,20220804-162934,189,0,0.0,0.0
23109,rn,20220804-162934,190,0,0.0,0.0
23110,rn,20220804-162934,191,0,0.0,0.0
23111,rn,20220804-162934,192,0,0.0,0.0
23112,rn,20220804-162934,193,0,0.0,0.0
23113,rn,20220804-162934,194,0,0.0,0.0
23114,rn,20220804-162934,195,0,0.0,0.0
23115,rn,20220804-162934,196,0,0.0,0.0
23116,rn,20220804-162934,197,0,0.0,0.0
23117,rn,20220804-162934,198,0,0.0,0.0
23118,rn,20220804-162934,199,0,0.0,0.0
23119,rn,20220804-162934,200,0,0.0,0.0
23120,rn,20220804-162934,201,0,0.0,0.0
23121,rn,20220804-162934,202,0,0.0,0.0
23122,rn,20220804-162934,203,0,0.0,0.0
23123,rn,20220804-162934,204,0,0.0,0.0
23124,rn,20220804-162934,205,0,0.0,0.0
23125,rn,20220804-162934,206,0,0.0,0.0
23126,rn,20220804-162934,207,0,0.0,0.0
23127,rn,20220804-162934,208,0,0.0,0.0
23128,rn,20220804-162934,209,0,0.0,0.0
23129,rn,20220804-162934,210,0,0.0,0.0
23130,rn,20220804-162934,211,0,0.0,0.0
23131,rn,20220804-162934,212,0,0.0,0.0
23132,rn,20220804-162934,213,0,0.0,0.0
23133,rn,20220804-162934,214,0,0.0,0.0
23134,rn,20220804-162934,215,0,0.0,0.0
23135,rn,20220804-162934,216,0,0.0,0.0
23136,rn,20220804-162934,217,0,0.0,0.0
23137,rn,20220804-162934,218,0,0.0,0.0
23138,rn,20220804-162934,219,0,0.0,0.0
23139,rn,20220804-162934,220,0,0.0,0.0
23140,rn,20220804-162934,221,0,0.0,0.0
23141,rn,20220804-162934,222,0,0.0,0.0
23142,rn,20220804-162934,223,0,0.0,0.0
23143,rn,20220804-162934,224,0,0.0,0.0
23144,rn,20220804-162934,225,0,0.0,0.0
23145,rn,20220804-162934,226,0,0.0,0.0
23146,rn,20220804-162934,227,0,0.0,0.0
23147,rn,20220804-162934,228,0,0.0,0.0
23148,rn,20220804-162934,229,0,0.0,0.0
23149,rn,20220804-162934,230,0,0.0,0.0
23150,rn,20220804-162934,231,0,0.0,0.0
23151,rn,20220804-162934,232,0,0.0,0.0
23152,rn,20220804-162934,233,0,0.0,0.0
23153,rn,20220804-162934,234,1,3.6458333333333335,4.19
23154,rn,20220804-162934,235,2,12.498928326474623,14.37
23155,rn,20220804-162934,236,2,20.833333333333336,23.95
23156,rn,20220804-162934,237,3,29.6875,34.13
23157,rn,20220804-162934,238,0,0.0,0.0
23158,rn,20220804-162934,239,0,0.0,0.0
23159,rn,20220804-162934,240,0,0.0,0.0
23160,rn,20220804-162934,241,0,0.0,0.0
23161,rn,20220804-162934,242,0,0.0,0.0
23162,rn,20220804-162934,243,0,0.0,0.0
23163,rn,20220804-162934,244,0,0.0,0.0
23164,rn,20220804-162934,245,0,0.0,0.0
23165,rn,20220804-162934,246,0,0.0,0.0
23166,rn,20220804-162934,247,1,6.597222222222222,7.58
23167,rn,20220804-162934,248,2,14.756944444444445,16.97
23168,rn,20220804-162934,249,3,23.09027777777778,26.55
23169,rn,20220804-162934,250,3,31.25,35.93
23170,rn,20220804-162934,251,4,38.886209705075444,44.71
23171,rn,20220804-162934,252,5,46.669238683127574,53.66
23172,rn,20220804-162934,253,6,54.30812757201646,62.44
23173,rn,20220804-162934,254,6,61.59765089163237,70.82
23174,rn,20220804-162934,255,7,68.1948731138546,78.4
23175,rn,20220804-162934,256,8,75.13931755829904,86.39
23176,rn,20220804-162934,257,8,81.73653978052127,93.97
23177,rn,20220804-162934,258,9,86.77126200274348,99.76
23178,rn,20220804-162934,259,9,86.77340534979425,99.76
23179,rn,20220804-162934,260,9,86.77340534979425,99.76
23180,rn,20220804-162934,261,9,86.77340534979425,99.76
23181,rn,20220804-162934,262,9,86.77340534979425,99.76
23182,rn,20220804-162934,263,9,86.77126200274348,99.76
23183,rn,20220804-162934,264,2,13.715277777777779,15.77
23184,rn,20220804-162934,265,2,18.229166666666664,20.96
23185,rn,20220804-162934,266,3,22.916666666666664,26.35
23186,rn,20220804-162934,267,3,27.256944444444443,31.34
23187,rn,20220804-162934,268,3,31.42361111111111,36.13
23188,rn,20220804-162934,269,4,35.41666666666667,40.72
23189,rn,20220804-162934,270,4,39.388288751714676,45.28
23190,rn,20220804-162934,271,5,43.19701646090535,49.66
23191,rn,20220804-162934,272,5,46.49562757201646,53.46
23192,rn,20220804-162934,273,5,49.96570644718793,57.45
23193,rn,20220804-162934,274,5,53.2664609053498,61.24
23194,rn,20220804-162934,275,6,56.389317558299034,64.83
23195,rn,20220804-162934,276,6,59.34284979423868,68.23
23196,rn,20220804-162934,277,6,62.29209533607681,71.62
23197,rn,20220804-162934,278,7,65.07201646090535,74.81
23198,rn,20220804-162934,279,7,67.67618312757202,77.81
